gully,NDVI,Lithology,dist_fault,dist_road,dist_river,soil_textu,Landcover,TWI,TPI,SPI,Slope,Profile_Cu,Plan_Curva,Aspect,DEM,Rainfall
0,0.09224446602,10,1528.700,7702.980,2513.360,7,3,8.729420,3.297300,815.193000,3.814070,0.001104,0.033333,360.000000,1184,516.9270
0,0.20609274959,2,6114.800,12208.700,2570.820,4,4,7.472820,3.243240,-601.729000,5.788830,0.001641,0.010960,80.537700,2002,583.1500
0,0.15246545675,1,5541.530,12906.500,854.569,7,6,5.687620,7.108110,4913.020000,29.205900,0.001847,0.007950,63.434900,1787,564.7870
0,0.13145756838,1,5732.620,14186.900,1455.280,7,6,8.211100,-3.297300,-23801.600000,14.931400,-0.002005,-0.004167,360.000000,1655,553.4690
0,0.13240440243,1,4982.950,12704.100,1967.370,7,3,5.681990,1.621620,2432.970000,22.684800,-0.002896,-0.000482,85.426100,1495,544.3870
0,0.14205990522,10,3635.690,10405.100,2363.620,4,3,6.881400,-2.972970,1629.160000,15.922800,0.001334,-0.003310,83.290200,1284,532.0750
0,0.10311482977,10,4012.840,9752.950,3513.100,7,2,8.471770,-1.540540,917.992000,9.462320,-0.000512,-0.010133,306.870000,1408,528.9520
0,0.11412709082,1,4542.100,10863.400,2394.320,7,2,6.800170,-0.567568,-1063.410000,12.364600,-0.000506,-0.000059,351.254000,1499,534.4050
0,0.10528159490,1,4837.950,11632.800,1920.400,7,2,7.034420,2.054050,10534.800000,16.601500,0.001760,0.004472,333.435000,1541,538.9670
0,0.10608065351,1,5404.770,12566.800,1528.700,7,2,7.382530,-4.243240,7091.680000,13.069200,-0.002740,-0.011164,338.962000,1629,544.1910
0,0.12196014268,1,6496.970,14595.400,1029.040,7,6,6.838790,-0.513514,1072.110000,3.438910,-0.001233,-0.025602,326.310000,1853,556.2770
0,0.14187224122,1,7261.320,15155.100,191.087,7,2,6.491480,10.810800,886.698000,6.853220,0.002593,0.005689,213.690000,1531,563.6630
0,0.15552549207,1,6114.800,13733.100,382.175,7,6,6.966970,2.243240,-20724.600000,17.842700,0.000315,0.007496,21.250500,1482,563.5780
0,0.15925314842,1,6496.970,13775.500,1208.540,4,6,5.337420,7.405410,321.988000,12.772600,-0.000415,0.004425,107.103000,1844,569.4190
0,0.21826992837,2,6496.970,13348.800,1528.700,4,6,8.217940,2.891890,15571.700000,22.619900,0.001276,-0.005227,143.130000,1896,574.9680
0,0.22512795758,2,6879.150,13294.000,1281.850,4,6,9.000610,-8.837840,506104.000000,7.416540,-0.002602,-0.034983,129.806000,1717,581.7130
0,0.29034900348,9,7261.320,13294.000,1802.710,4,4,6.537720,-0.135135,-8214.960000,11.461800,-0.000085,0.000444,99.462300,1918,588.6020
0,0.34109974871,9,8407.850,13733.100,1455.280,7,4,6.097360,3.729730,-1019.040000,12.225100,-0.000629,0.000546,22.619900,1867,595.9710
0,0.26772173220,9,8216.760,14321.400,955.437,4,6,6.430270,-3.270270,30649.400000,17.012000,-0.003395,-0.003653,150.642000,1765,590.6180
0,0.15604260610,2,7643.500,14627.900,382.175,4,2,7.495300,0.837838,8997.140000,4.044690,0.000000,0.000000,45.000000,1620,576.0310
0,0.19221042221,2,7834.580,15155.100,0.000,7,6,7.427440,-9.243240,-4619.240000,3.016960,-0.005698,0.003162,161.565000,1516,571.6940
0,0.12028981229,2,8216.760,16038.800,604.271,7,2,7.596290,-5.756760,204875.000000,14.066200,-0.003747,-0.010223,356.186000,1587,568.0150
0,0.10552885342,2,7794.870,15406.000,0.000,7,6,6.497320,-11.864900,17430.000000,32.490300,-0.002691,-0.005172,312.879000,1545,560.7350
0,0.13145756838,1,5732.620,14186.900,1455.280,7,6,8.211100,-3.297300,-23801.600000,14.931400,-0.002005,-0.004167,360.000000,1655,553.4690
0,0.13145756838,1,5732.620,14186.900,1455.280,7,6,8.211100,-3.297300,-23801.600000,14.931400,-0.002005,-0.004167,360.000000,1655,553.4690
0,0.14857416727,1,7090.860,14332.800,191.087,4,6,8.040090,-2.000000,4131.710000,15.819200,0.000495,-0.003922,180.000000,1638,554.0660
0,0.13187732175,1,6674.400,13432.000,191.087,4,2,7.772760,-2.081080,-17830.500000,14.959200,-0.000844,-0.002735,176.424000,1679,549.3380
0,0.10860598505,1,5972.820,12504.200,787.874,7,6,7.453740,-2.297300,8857.910000,13.326500,-0.000261,-0.003495,39.289400,1700,544.1480
0,0.13331948511,1,6409.270,12401.600,854.569,7,2,6.452070,2.459460,-1396.340000,8.935630,0.002064,-0.010084,212.005000,1792,542.8430
0,0.10990584079,2,7301.440,13572.600,191.087,7,3,9.353150,0.405405,427.942000,3.438910,-0.000383,0.034135,33.690100,1668,548.8270
0,0.11954247863,2,7834.580,14447.000,854.569,4,2,7.279740,-3.486490,-13444.300000,15.042400,0.000185,-0.004898,60.255100,1745,553.8210
0,0.14510127830,9,8702.350,15980.700,0.000,7,6,7.682780,-4.972970,2808.320000,15.999900,-0.001874,-0.004268,234.462000,1591,563.6480
0,0.31224863737,9,9172.200,14377.300,955.437,4,4,6.556350,-4.135140,20586.900000,23.195100,-0.001271,-0.002664,346.504000,1821,597.0530
0,0.31183357987,9,8790.020,14762.000,427.284,4,4,6.250950,-0.513514,-1213.390000,12.225100,-0.001181,0.003277,22.619900,1806,592.5640
0,0.32055178660,9,8790.020,15229.600,270.238,4,4,8.424460,-2.243240,-44102.900000,14.763100,-0.000006,-0.008407,325.305000,1705,587.9660
0,0.24682740634,9,8598.930,15297.700,382.175,7,4,6.121590,3.702700,4205.750000,10.555400,0.000545,0.005867,349.695000,1668,582.9150
0,0.16847078478,9,8407.850,15406.000,191.087,4,6,9.592540,-4.162160,17823.400000,3.438910,-0.001998,-0.012801,303.690000,1559,578.0140
0,0.13197090137,9,8407.850,15613.100,540.477,7,3,6.960700,-0.648649,3783.940000,13.421500,-0.002187,-0.001681,347.905000,1562,575.0270
0,0.23267750214,9,9172.200,16763.500,1575.750,7,4,5.638740,4.837840,-2496.160000,24.388700,0.000762,0.007577,36.027400,1714,572.7780
0,0.23267750214,9,9172.200,16763.500,1575.750,7,4,5.638740,4.837840,-2496.160000,24.388700,0.000762,0.007577,36.027400,1714,572.7780
0,0.24491140575,9,9554.370,17269.900,1223.560,4,4,5.626810,1.621620,-33793.900000,23.674200,-0.001071,0.003179,351.254000,1840,572.6510
0,0.28908939210,9,9745.460,17203.200,540.477,4,4,7.565710,-0.270270,-4450.910000,24.932700,0.004192,-0.002531,75.465500,1788,569.6270
0,0.14481802815,9,9269.220,15861.400,191.087,7,6,7.830920,-4.567570,19513.500000,10.555400,-0.000477,0.005677,79.695200,1721,561.3750
0,0.13390890236,9,8808.690,15327.500,191.087,7,2,6.411730,-1.891890,927.068000,25.239400,-0.000403,0.001155,188.130000,1704,558.1840
0,0.12562487539,9,8252.230,14363.400,764.350,7,2,6.323960,5.135140,6753.940000,10.555400,0.001583,0.000000,26.565100,1790,552.5050
0,0.13638692038,2,7323.910,13108.700,191.087,7,2,6.217740,2.459460,15363.400000,13.915800,0.000030,0.006595,250.346000,1754,545.1360
0,0.16828687857,1,6331.890,12093.000,1114.220,7,2,6.640430,-1.000000,-10536.900000,11.348100,-0.002907,-0.004009,4.763640,1809,541.2740
0,0.10752889468,1,5748.520,12712.700,1146.520,4,2,7.683410,-3.702700,1564.260000,9.508660,-0.002338,-0.008670,354.289000,1726,545.1820
0,0.12649125052,1,6377.860,13393.900,573.262,7,2,6.564600,3.486490,2140.620000,13.166300,0.001023,0.002387,175.914000,1788,549.1500
0,0.14486255626,1,6496.970,14454.600,382.175,7,6,6.427670,-4.297300,153965.000000,23.490400,-0.000759,-0.002850,265.601000,1493,561.1660
0,0.23727400615,1,7070.230,14534.000,540.477,7,2,7.086970,2.324320,-2895.060000,28.084100,0.003493,-0.004327,104.470000,1667,568.5800
0,0.11584181804,1,4395.010,11319.400,1730.370,7,6,6.033550,0.297297,-1607.510000,18.434900,-0.000683,0.002400,323.130000,1638,564.8790
0,0.15445482290,1,3630.660,11071.500,688.975,7,6,8.953890,-6.243240,-73696.800000,17.387300,-0.000953,0.001729,115.201000,1340,555.4090
0,0.08989918121,1,3630.660,12159.200,427.284,7,2,11.510400,3.675680,0.000000,0.000000,0.000000,0.000000,-9999.000000,1358,544.2170
0,0.10188738158,1,4395.010,12735.700,974.358,7,2,7.401010,1.783780,-7155.810000,18.305400,0.001599,0.007787,40.914400,1444,549.6880
0,0.29558456799,9,10127.600,17868.500,688.975,4,4,6.249210,2.891890,-2389.430000,21.559400,0.000438,-0.001379,152.354000,1966,573.7280
0,0.27955816410,9,10242.400,17279.400,270.238,4,4,7.228640,0.945946,12325.200000,10.219400,-0.000774,0.013749,303.690000,1731,569.1730
0,0.14328590206,9,9931.030,16663.000,688.975,7,6,4.962350,14.432400,-1669.400000,17.932000,0.003073,0.014727,348.111000,1967,565.6740
0,0.19972933348,9,9743.580,16111.500,764.350,7,4,7.961210,-3.945950,-468.286000,21.972000,-0.000501,-0.012212,321.710000,1858,561.1440
0,0.12744173171,9,9054.000,15212.800,0.000,7,3,8.870510,0.108108,1978.970000,6.379370,0.000763,-0.001988,333.435000,1719,557.0820
0,0.12331575038,9,8618.020,14584.100,382.175,7,2,6.380850,2.594590,3849.150000,19.610600,0.001718,0.002027,169.216000,1801,553.1380
0,0.12257719949,9,9365.230,14629.100,0.000,7,2,9.282160,-2.243240,2840.870000,3.931100,-0.000357,-0.002853,14.036200,1786,550.1760
0,0.14204072255,9,9896.040,15081.400,604.271,7,6,8.623380,0.810811,54979.200000,7.233840,0.000271,-0.019696,336.801000,1877,551.2500
0,0.16665787303,11,10516.800,15757.500,1146.520,7,2,8.144340,-0.837838,-6985.520000,11.348100,0.000495,0.005689,131.634000,1927,553.6610
0,0.13508726231,11,11288.700,16536.500,1920.400,7,6,8.437240,-3.513510,-1042.980000,3.016960,-0.001383,-0.036893,18.434900,2014,556.9900
0,0.15383512236,9,9775.390,15215.200,540.477,7,6,9.051420,-5.027030,-27004.500000,12.225100,-0.002771,0.000880,337.380000,1836,553.2670
0,0.12941984938,9,9332.030,15145.400,382.175,7,6,7.345260,2.027030,-1757.450000,12.225100,-0.000721,0.016386,22.619900,1791,555.0330
0,0.12482791933,9,8675.030,14365.900,382.175,7,2,7.501480,-2.945950,11014.800000,3.814070,-0.001104,-0.016667,180.000000,1827,550.8960
0,0.27653289528,9,10870.200,17966.300,427.284,4,4,6.448500,2.054050,6925.520000,22.619900,0.001645,0.001647,343.740000,1849,572.5550
0,0.22176718309,9,10892.000,18325.500,0.000,4,4,7.622310,-3.972970,-35877.500000,5.385980,-0.001371,-0.020624,315.000000,1788,575.1180
0,0.15730593207,9,11274.200,18502.900,427.284,4,4,6.514480,-7.378380,-5245.050000,40.364500,-0.002953,0.000665,331.928000,1922,575.0320
0,0.28301125094,9,9554.370,16890.400,1761.740,4,4,5.941110,-2.729730,3134.700000,25.635100,-0.002002,0.002220,20.323100,1783,577.0420
0,0.27896709228,9,9554.370,16394.600,1351.190,4,4,6.703990,7.000000,1471.600000,25.363200,0.000924,-0.001469,349.875000,1902,584.0890
0,0.20006732384,9,9745.460,16255.900,604.271,4,4,7.822190,-1.702700,-152263.000000,14.244200,0.002294,-0.001170,336.801000,1861,588.8580
0,0.33855024098,9,9554.370,15026.800,270.238,4,4,6.516080,5.540540,-9161.070000,11.348100,0.000560,0.010882,138.366000,1821,594.6060
0,0.22339198946,2,0.000,2599.070,270.238,4,1,8.024220,-1.351350,-28049.900000,6.017280,0.000492,-0.004743,161.565000,519,591.4730
0,0.18001380739,1,955.437,3554.430,191.087,4,6,5.096400,13.675700,-874.959000,24.591200,0.003892,0.008111,146.889000,891,571.3910
0,0.25068086503,2,1528.700,1528.700,1391.140,4,4,4.877300,15.702700,188.263000,12.772600,0.008488,0.011101,72.897300,899,542.2360
0,0.23479098630,2,0.000,2966.470,427.284,4,4,7.121770,-3.756760,-5873.370000,21.419400,-0.002489,-0.009129,102.265000,1078,544.0020
0,0.33516478616,2,540.477,2866.310,1995.010,4,4,8.916160,-6.432430,17832.800000,19.290000,-0.000467,-0.015873,360.000000,1046,553.3510
0,0.31553309328,1,1208.540,2910.560,1540.600,4,4,6.712250,-1.945950,7465.830000,16.428900,0.000998,-0.001950,317.291000,974,557.8890
0,0.28678448553,1,191.087,4208.260,810.715,4,4,5.853340,3.459460,6503.480000,13.824700,0.000644,0.001657,331.699000,1002,572.6220
0,0.27502964459,2,540.477,3439.570,688.975,4,6,5.462210,3.135140,-2517.770000,40.370000,0.001176,0.006021,181.123000,814,581.2480
0,0.31348897883,9,1146.520,3203.210,854.569,4,4,6.695430,-3.648650,3062.770000,15.922800,0.001405,0.000306,276.710000,629,597.1780
0,0.20326317838,9,540.477,2136.420,270.238,4,6,8.881340,-0.891892,43317.200000,13.069200,-0.000553,0.002578,338.962000,507,602.7160
0,0.16168427180,9,1910.870,3337.200,1632.650,4,4,8.721390,-6.783780,963097.000000,48.616200,-0.000802,-0.005877,299.954000,840,607.1230
0,0.26951617993,1,787.874,4221.260,854.569,4,4,6.067430,9.216220,41481.300000,39.066900,0.000518,0.010955,340.821000,870,588.8060
0,0.35306463173,2,382.175,4017.380,2178.730,4,4,8.397490,-0.594595,542876.000000,14.036200,0.003429,-0.003911,323.130000,921,562.6100
0,0.24432759520,2,1029.040,4399.160,2447.110,4,4,6.344920,5.243240,-1162.880000,24.862100,0.000793,0.003704,232.306000,1217,561.2680
0,0.37947330048,2,1377.950,5162.900,1730.370,4,4,8.037210,-0.108108,303861.000000,14.066200,0.002551,-0.006721,86.185900,1150,571.2670
0,0.29142684035,2,1761.740,6033.640,764.350,4,4,6.006430,-3.756760,897.536000,34.730500,0.001626,-0.002622,350.311000,1114,580.9090
0,0.38751857577,1,2136.420,4719.510,974.358,4,4,5.916130,0.837838,3146.520000,16.601500,-0.001760,-0.000745,116.565000,1303,597.2130
0,0.33353724733,2,0.000,3840.810,0.000,4,4,8.187310,-4.513510,29536.000000,16.453700,-0.000175,0.000671,343.610000,552,582.8340
0,0.36458718629,9,3021.360,4053.580,2599.070,4,4,7.884340,2.378380,-2557.630000,1.909150,0.001109,0.000000,360.000000,1378,612.1250
0,0.35634103189,2,4294.160,6305.880,1223.560,4,4,6.660640,-3.000000,8374.820000,19.787900,-0.002833,0.000186,283.392000,1421,604.5040
0,0.37084794929,2,3487.020,5381.070,1621.430,7,4,7.814490,3.054050,373885.000000,7.825530,0.001525,-0.003329,345.964000,1356,605.4630
0,0.32838149595,9,4242.830,4792.450,2702.380,4,4,6.932810,-3.972970,10885.100000,7.233840,0.000589,-0.048523,336.801000,1436,614.2430
0,0.33675997028,9,5145.190,6731.590,1492.440,7,4,7.535440,2.054050,-17280.200000,11.499500,0.001267,-0.003885,325.008000,1598,606.4720
0,0.33675997028,9,5145.190,6731.590,1492.440,7,4,7.535440,2.054050,-17280.200000,11.499500,0.001267,-0.003885,325.008000,1598,606.4720
0,0.34182282500,2,5141.640,8416.530,540.477,4,4,7.455190,-3.540540,-103197.000000,20.532800,-0.001956,-0.004024,290.854000,1554,595.6760
0,0.33753937611,9,4788.640,9571.550,1709.140,7,4,6.598900,0.378378,5897.620000,19.630400,-0.000774,0.002598,322.595000,1724,593.0690
0,0.33233333737,1,4208.260,9921.830,3342.660,4,4,9.636560,-0.351351,-26315200.000000,10.999200,-0.000232,0.001261,30.963800,1723,582.3330
0,0.26452524594,1,3690.510,7645.880,955.437,4,4,6.656300,2.621620,997.364000,6.721370,-0.000272,0.002357,45.000000,1394,587.6790
0,0.10756206730,7,2101.960,8767.140,1080.950,7,2,6.923020,1.729730,12142.900000,7.653050,-0.000724,0.017937,330.255000,1309,558.0330
0,0.08542804385,7,688.975,9886.810,0.000,4,3,8.142650,-1.513510,42795.000000,7.594640,-0.001082,0.000000,270.000000,1173,522.3090
0,0.08539074262,7,191.087,6804.430,1948.720,7,3,8.690270,-0.756757,-4514.650000,3.016960,-0.000553,-0.010541,288.435000,1098,509.2270
0,0.09255405453,7,191.087,8027.950,955.437,7,3,7.109320,-0.945946,-1606800.000000,10.999200,-0.000819,-0.006978,59.036200,1183,514.3560
0,0.10012890334,7,1528.700,10242.400,382.175,7,3,8.406020,-9.162160,1255990.000000,7.825530,-0.005465,0.000476,194.036000,1185,526.0350
0,0.09422438450,7,1719.790,10441.800,1080.950,4,2,7.554330,-3.108110,2595.770000,9.870930,-0.001165,-0.002578,16.699200,1282,535.2170
0,-0.02705933743,6,17401.500,3087.110,191.087,4,2,8.832510,-2.216220,-13134.100000,2.134300,-0.001220,0.017889,333.435000,79,585.1890
0,0.13177368087,6,17006.800,2417.090,1223.560,7,3,6.623820,-0.054054,-1152.320000,12.225100,0.001556,0.000000,180.000000,117,583.1950
0,0.14934901654,6,15933.800,2821.370,1995.010,4,1,10.180900,-0.351351,1863.730000,0.954841,-0.000555,0.000000,90.000000,134,582.8960
0,0.17226453516,6,12378.000,2136.420,2923.080,4,2,12.618000,0.108108,0.000000,0.000000,0.000000,0.000000,-9999.000000,163,583.7450
0,0.16947555814,6,11401.400,3265.300,2491.470,4,2,9.756610,-0.243243,1707.820000,0.954841,-0.000555,0.000000,360.000000,162,588.4420
0,0.19379299535,6,12751.400,3513.100,1967.370,4,2,9.239130,-0.486486,2071.620000,0.954841,-0.000555,0.000000,270.000000,151,587.7240
0,0.16328757682,6,13699.800,3869.230,1492.440,4,2,8.278000,-0.108108,1708.060000,3.931100,-0.000097,0.009511,165.964000,143,587.5540
0,0.15840515637,6,17224.400,3845.560,0.000,4,2,9.535580,0.405405,7298.380000,1.350220,0.000555,0.023570,315.000000,115,586.8250
0,0.19465142565,6,18460.500,4190.870,427.284,4,2,9.484080,0.675676,-153.790000,3.016960,0.000553,0.010541,341.565000,116,586.5050
0,0.26429585411,6,18473.300,5141.640,0.000,4,6,8.132150,-4.513510,-4840.400000,8.735690,-0.004576,-0.001701,319.399000,105,587.6670
0,0.19837081518,6,18394.100,6221.350,1080.950,4,6,9.700830,0.756757,4013.920000,1.350220,0.000555,0.023570,225.000000,120,588.2920
0,0.27442991657,6,18378.200,7301.440,2161.910,4,2,9.751070,0.000000,1271.510000,0.954841,0.000555,0.000000,180.000000,121,588.4200
0,0.20562811292,6,18138.200,8107.150,2972.620,4,1,9.615710,1.243240,4013.920000,1.350220,0.001665,0.023570,315.000000,130,588.3620
0,0.23422475073,6,17371.100,8685.550,3605.430,4,6,9.517050,-0.594595,21952.000000,1.350220,-0.000833,-0.011785,225.000000,136,588.6450
0,0.18723546141,2,17443.500,6386.440,1391.140,4,2,9.608740,0.243243,-3444.080000,1.909150,0.000000,0.000000,180.000000,124,588.6820
0,0.22112565723,6,17698.000,4894.230,604.271,4,1,9.106700,1.702700,4387.850000,1.350220,-0.000555,0.070711,225.000000,122,587.9100
0,0.19617637819,6,16510.000,5044.850,787.874,4,2,11.349900,0.513514,0.000000,0.000000,0.000000,0.000000,-9999.000000,127,588.4220
0,0.16642311269,6,15316.800,5001.240,270.238,4,2,8.634700,-1.243240,-4366.640000,2.134300,-0.001220,-0.011926,243.435000,129,588.8890
0,0.16214870666,6,11428.600,3650.720,1455.280,4,2,8.731690,-2.324320,-5407.900000,5.550720,-0.000354,-0.019168,149.036000,152,591.1960
0,0.16214272142,6,10539.300,2972.620,688.975,7,2,6.690710,5.567570,-2222.490000,5.128710,0.001533,0.026040,111.801000,159,593.9490
0,0.18846948616,6,10170.800,2916.820,0.000,4,2,10.472500,-0.270270,-3290.530000,1.909150,0.000000,0.000000,270.000000,104,596.5150
0,0.17220211985,6,10938.800,3710.250,191.087,4,6,10.528400,-0.054054,0.000000,0.000000,0.000000,0.000000,-9999.000000,101,595.1640
0,0.17720052828,6,12355.800,5408.150,573.262,4,2,9.086300,-0.027027,-724.596000,2.698950,-0.001107,0.023570,225.000000,145,593.6490
0,0.18656487709,6,13514.600,6221.350,191.087,4,2,8.918960,0.891892,-2742.830000,1.909150,0.001109,0.000000,360.000000,140,591.8820
0,0.20385153181,6,14417.900,5932.950,191.087,4,2,9.632220,0.216216,1271.510000,0.954841,0.000555,0.000000,270.000000,134,590.6880
0,0.21046263372,2,16250.300,6238.940,1910.870,4,2,9.868340,0.567568,4702.430000,1.350220,0.000278,-0.011785,225.000000,127,589.2360
0,0.15329989110,2,16084.300,6924.120,2484.140,4,2,8.231810,-1.243240,4052.820000,3.931100,-0.001460,-0.002853,165.964000,142,589.6210
0,0.22251590655,2,15155.100,8381.750,3513.100,4,2,9.148770,0.675676,397.545000,3.438910,0.000723,0.015645,236.310000,180,591.6510
0,0.21081512142,2,13949.400,7731.370,3380.680,4,2,9.115980,0.486486,-737487.000000,4.763640,0.001649,0.000000,270.000000,186,595.2680
0,0.18588635030,2,12086.900,5886.610,3754.270,4,2,9.709550,-0.837838,-203265.000000,5.385980,0.001096,-0.011785,315.000000,248,603.4640
0,0.19994315653,2,11161.900,4982.950,3021.360,4,2,7.249880,3.540540,-5008.710000,8.935630,0.003725,0.007225,302.005000,289,608.6460
0,0.21010516512,2,9752.950,3690.510,1643.800,4,2,7.026120,-3.810810,-18985.500000,14.592600,-0.001205,-0.011964,309.806000,350,618.2440
0,0.36955954666,2,8390.460,2599.070,688.975,4,4,5.759390,5.351350,2061.460000,25.675500,0.002190,0.005334,56.309900,521,628.3040
0,0.24321023306,2,6836.550,1208.540,270.238,4,4,7.818240,-9.972970,-32184.000000,14.273600,-0.008887,0.023093,238.393000,311,630.7080
0,0.16191729323,2,3826.520,1709.140,688.975,4,2,9.201270,-1.081080,-24720.700000,8.984880,0.000428,-0.002811,251.565000,473,635.7600
0,0.10266382690,2,3990.020,1351.190,382.175,4,6,5.435500,3.162160,-20201.800000,20.532800,0.000229,0.006673,302.276000,515,631.6190
0,0.19249282359,2,4542.100,854.569,427.284,4,6,5.214450,6.243240,645.169000,31.660800,0.001401,0.008028,341.075000,445,630.6930
0,0.16223147280,2,7530.400,1540.600,427.284,4,6,8.071010,-2.135140,-32493.400000,11.386200,-0.001294,-0.004214,24.444000,292,622.6890
0,0.22484540840,2,10031.600,3821.750,1891.670,4,2,9.747200,-0.945946,-4929.200000,5.550720,-0.000741,0.007734,329.036000,247,611.5810
0,0.21982015420,2,11350.000,5141.640,2417.090,4,2,9.671220,-0.432432,4327.950000,4.262690,-0.001322,0.002981,296.565000,183,602.8280
0,0.15626463358,2,14193.300,7693.490,2066.930,4,2,6.683800,-0.621622,-2382.170000,8.735690,-0.000284,-0.001701,77.471200,169,593.0030
0,0.24824137393,2,15441.500,6530.610,1643.800,4,2,13.005700,0.081081,0.000000,0.000000,0.000000,0.000000,-9999.000000,133,590.2580
0,0.16840481527,2,14145.600,6755.960,854.569,4,2,12.847200,-0.297297,0.000000,0.000000,0.000000,0.000000,-9999.000000,136,591.9820
0,0.18628682984,2,13190.600,6849.890,1029.040,4,2,10.295800,-0.162162,1952.590000,0.954841,-0.000555,0.000000,90.000000,141,594.1310
0,0.18912080062,2,11618.700,5257.510,1281.850,4,2,9.163390,-0.189189,-5200.090000,1.909150,0.000000,0.000000,270.000000,151,597.1360
0,0.16870739712,2,10743.500,4509.820,1029.040,4,2,9.709560,-0.621622,-3521.870000,2.134300,-0.000776,0.005963,206.565000,165,600.5360
0,0.14564751964,2,9872.030,3650.720,1114.220,4,2,8.607710,-0.756757,-1530.390000,2.698950,-0.000277,0.005893,315.000000,196,606.5390
0,0.17177199849,2,8783.790,2570.820,573.262,4,2,9.345880,0.216216,1712.680000,3.931100,-0.000617,0.000951,255.964000,225,612.4780
0,0.17469380308,2,7031.390,810.715,191.087,4,3,8.953180,0.243243,0.000000,0.000000,0.000000,0.000000,-9999.000000,241,617.2640
0,0.15660225572,2,5554.700,382.175,540.477,4,1,7.977020,-0.027027,-80082.900000,23.810600,0.002445,-0.000941,169.114000,353,621.1340
0,0.19902726904,2,3869.230,1709.140,427.284,4,3,6.243900,1.891890,-7015.940000,21.045700,-0.000694,0.000775,162.350000,424,624.4960
0,0.15955022747,2,2363.620,2966.470,191.087,4,6,7.672320,0.297297,-108033.000000,17.456600,0.001420,0.005399,57.994600,381,625.5310
0,0.18626094509,2,2363.620,3081.190,573.262,4,2,6.494810,1.702700,4004.270000,16.428900,-0.000923,-0.005875,132.709000,457,629.4810
0,0.25438298539,2,2910.560,2136.420,427.284,4,4,9.269740,0.675676,26535.400000,16.916500,0.001775,0.006122,9.462320,478,625.0860
0,0.21278066297,2,2654.670,1528.700,1114.220,4,6,6.193090,-9.054050,-1229.030000,31.244200,-0.004320,-0.004174,110.924000,558,602.5140
0,0.15380316433,2,3248.490,1709.140,1632.650,4,2,7.503660,1.270270,4174.440000,13.262700,-0.000287,0.001320,351.870000,488,615.6920
0,0.17899698205,2,3021.360,1719.790,955.437,4,2,6.235040,3.162160,1946.260000,10.046800,0.001234,0.002109,311.186000,441,620.5860
0,0.35628303903,2,3380.680,2923.080,1114.220,4,4,7.151970,5.675680,1297.600000,19.188400,0.004397,0.010545,16.699200,638,631.2050
0,0.13671696388,2,2570.820,2966.470,2058.070,4,2,7.095490,-1.405410,-3072.370000,15.423200,0.000196,-0.000794,334.983000,754,628.1970
0,0.25264629519,2,1492.440,1377.950,1281.850,4,6,7.780170,-8.216220,106391.000000,20.212600,-0.002747,-0.006060,84.805600,732,621.3530
0,0.19022609965,2,854.569,1377.950,1455.280,4,2,7.066270,-4.729730,-21006.700000,14.592600,-0.003005,-0.004338,140.194000,653,634.6750
0,0.17063668989,2,0.000,0.000,3337.200,4,2,8.080760,-0.648649,-46648.100000,14.621100,0.000705,0.003407,26.565100,647,667.2700
0,0.16734774144,11,787.874,427.284,4777.190,4,2,6.620100,4.648650,8690.560000,13.421500,0.001858,0.012492,102.095000,706,678.0710
0,0.27196421414,11,1761.740,191.087,5594.000,4,4,9.253730,-9.027030,-137952.000000,17.932000,-0.000643,-0.006275,348.111000,753,682.6820
0,0.29813875761,11,2916.820,764.350,5936.020,4,4,8.384400,-0.270270,-28785.200000,30.777400,0.000914,-0.001487,342.072000,993,679.8500
0,0.35420220060,11,5886.610,3569.810,7276.390,4,4,7.095500,6.513510,9014.660000,28.987600,0.006230,0.002252,285.709000,1038,664.0980
0,0.17092834906,11,5936.020,4365.830,6955.690,4,6,7.566210,3.378380,2847.550000,9.870930,0.001340,0.014294,286.699000,912,656.8530
0,0.24763265770,11,4931.390,3675.640,6096.860,4,6,8.332070,-6.540540,16169.600000,19.370800,-0.001051,-0.007500,354.560000,785,661.3220
0,0.17397487095,11,3670.670,2178.730,5438.440,4,4,7.019130,-6.135140,1002.060000,12.638200,-0.002142,-0.002108,41.987200,742,668.5520
0,0.15348690064,11,2394.320,974.358,4982.950,4,2,6.069900,6.459460,1513.630000,13.036600,0.000806,0.013029,329.744000,765,674.4220
0,0.27906229192,11,955.437,427.284,3675.640,4,6,6.656420,-11.405400,-349.420000,9.368920,-0.008271,-0.001684,45.000000,586,669.3350
0,0.13489744725,11,2228.440,1632.650,4084.980,4,1,7.555960,-4.054050,234024.000000,14.036200,-0.005377,-0.018667,233.130000,690,665.8600
0,0.21793563253,11,3444.880,2840.720,4700.130,4,6,8.458470,-2.297300,-207121.000000,14.302900,-0.000486,-0.006621,168.690000,823,660.8930
0,0.19512169037,11,4957.240,4173.410,5849.270,4,2,6.259140,-0.324324,1795.370000,16.228700,-0.000905,-0.002215,203.629000,920,655.1150
0,0.15224375907,11,2136.420,2484.140,3163.060,4,2,6.378000,5.081080,11038.100000,10.759600,0.002123,0.017451,322.125000,830,656.0570
0,0.20026884149,2,1114.220,1391.140,2872.670,4,2,7.666270,2.081080,4288.030000,6.853220,0.000251,0.007112,213.690000,630,661.2200
